ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|3d732940bca2489626472b0cc81c6c8e|2019-10-03|02:38:29|1570063109|grocery_pos|9.79|1|fraud_Kuhic Inc|34.601064|-106.621374
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|8155fba40620a2c70596251ef93513e6|2019-10-03|01:30:52|1570059052|grocery_pos|300.13|1|fraud_Bauch-Raynor|35.215041|-105.776789
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|ea9346db57bfc24dc2450089329b2722|2019-10-03|02:18:11|1570061891|grocery_pos|304.22|1|fraud_Lockman Ltd|34.255394|-106.900180
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|f2a47ac639d0802bf7c9850b49e4891c|2019-10-03|11:00:36|1570093236|misc_net|298.27|1|fraud_Moore, Dibbert and Koepp|34.671030|-105.828405
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|6bf6fda15a9e625cfd4988207d9c8060|2019-10-03|00:56:38|1570056998|gas_transport|891.56|1|fraud_Kutch LLC|34.269241|-106.416739
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|be40769be8217ba0f8146ad60f47d049|2019-10-04|23:29:56|1570224596|shopping_net|8.34|1|fraud_Terry-Huel|34.643155|-107.481204
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|8ff9bac7f2a937c5c0d5275eb2868db1|2019-10-04|16:17:09|1570198629|food_dining|1091.32|1|fraud_Turner, Ziemann and Lehner|35.660694|-105.939818
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|2fe31afecb011bff4f72220da08368e9|2019-10-04|14:00:16|1570190416|entertainment|521.84|1|fraud_Donnelly LLC|35.351974|-106.604882
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|7da49421ec3f453c812e36770125534d|2019-10-04|22:39:45|1570221585|misc_pos|120.45|1|fraud_Halvorson Group|34.753624|-106.276207
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|3b614707d7131d0bbbeb499699598902|2015-12-18|06:00:36|1450414836|grocery_pos|88.53|0|fraud_Koepp-Parker|35.277444|-107.406909
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|6087fc54c8e9b5dcf223824e8c7762c3|2015-08-02|09:57:39|1438502259|grocery_net|62.30|0|fraud_Johnston, Nikolaus and Maggio|35.357365|-105.993131
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|50cd96d914b8a22eef5100cf16b60129|2015-01-29|05:09:36|1422504576|gas_transport|75.15|0|fraud_Huels-Nolan|35.559164|-105.529084
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|4a1e049f11c9eb03e14f6e86ccd4f7ed|2016-07-21|05:55:42|1469073342|misc_net|104.62|0|fraud_Kerluke PLC|34.985494|-107.444992
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|be7afed17f3c671373d76eefcc00ed76|2015-11-30|11:42:17|1448880137|grocery_pos|56.79|0|fraud_Rutherford-Mertz|35.324554|-106.598067
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|9353a0a5fe1dcd240bc83b2055655255|2016-07-10|11:08:05|1468141685|misc_net|81.30|0|fraud_Klocko LLC|36.054596|-107.128234
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|5fc298eaa927785c5d0a1ea4a30f8a0b|2015-12-18|09:23:45|1450427025|grocery_pos|58.86|0|fraud_Schamberger-O'Keefe|34.759938|-105.874480
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|e4820419c6c37389d452f2515e1f3ba7|2015-08-26|08:28:09|1440570489|grocery_net|69.65|0|fraud_Heller-Abshire|34.801420|-106.855362
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|b39348fc06ee7d61e20f94557b612cbd|2015-12-22|04:02:16|1450753336|grocery_pos|57.80|0|fraud_Kuhic Inc|34.584300|-107.108109
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|dd1eef953480993d6eeb77f042b3ab97|2015-03-11|08:00:15|1426057215|gas_transport|48.36|0|fraud_Lind, Huel and McClure|35.790580|-106.163930
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|41bc462d51e301a0e01745e48867d491|2015-05-27|06:45:44|1432701944|gas_transport|63.52|0|fraud_Prohaska-Murray|34.898096|-105.737152
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|a4aba9815e61e3e10c3d094d75c9517d|2015-04-14|11:41:43|1429004503|gas_transport|77.76|0|fraud_Huels-Nolan|35.976180|-107.499639
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|f8585823e602dcba54a7660b7854aef0|2015-12-07|09:31:30|1449477090|grocery_pos|86.13|0|fraud_Rutherford-Mertz|34.905721|-106.451196
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|ad943e06007ec041cb961b041e34110c|2015-02-28|10:12:10|1425114730|gas_transport|106.64|0|fraud_Torp-Labadie|35.554663|-107.198568
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|1c96ec659f8c93a247db352a5580991f|2016-02-21|10:45:11|1456047911|grocery_pos|91.52|0|fraud_Rowe, Batz and Goodwin|34.284223|-106.678373
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|af8ca1947bfd5af4867af25490510b97|2015-12-11|09:04:10|1449821050|grocery_pos|78.17|0|fraud_Osinski, Ledner and Leuschke|35.695962|-107.196599
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|9aa11237957d473cd9f00c8ba3cea448|2015-07-31|11:24:23|1438334663|grocery_net|78.59|0|fraud_VonRueden Group|34.272081|-105.602605
715-55-5575|4351161559407816183|Edward|Fuller|M|310 Kendra Common Apt. 164|Albuquerque|NM|87111|35.1347|-106.5222|641349|Professor Emeritus|1978-06-07|917558277935|adults_2550_male_urban.json|22e799becc18aade9b6ee88dccd56015|2015-04-18|07:51:45|1429336305|gas_transport|74.14|0|fraud_Kling Inc|34.749972|-106.342720
