ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|34eb7f49b52b55adfc1d08e7d585a74f|2015-08-26|01:01:27|1440543687|grocery_pos|8.06|1|fraud_Murray-Smitham|41.162080|-74.007681
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|8948401f067d749865aabecc0184c50b|2015-08-26|03:39:08|1440553148|grocery_pos|302.53|1|fraud_Osinski, Ledner and Leuschke|41.087511|-74.622012
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|a7835be14ccc73df597d2ea9e350d130|2015-08-26|03:03:50|1440551030|grocery_net|303.67|1|fraud_Rowe-Vandervort|39.767192|-74.552554
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|fc73a12549a4d7d0532b601d575234f4|2015-08-26|03:23:49|1440552229|grocery_pos|304.15|1|fraud_Rowe, Batz and Goodwin|39.949397|-74.429771
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|695cdcab7e8455b6da1b2434c0bf6324|2015-08-27|22:52:49|1440708769|misc_pos|6.81|1|fraud_McDermott-Rice|40.934655|-74.104886
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|b19271895e3e6e76461e61739453a432|2015-08-27|18:00:27|1440691227|shopping_net|7.51|1|fraud_Reichert, Shanahan and Hayes|40.342305|-75.587863
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|f005e0fae4a1e757fb0a05fe35779291|2015-08-27|20:21:04|1440699664|shopping_net|898.70|1|fraud_Jast Ltd|41.445674|-74.307165
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|ce1120eb9f2ed82d99fed68f9fe3bfe8|2015-08-27|23:46:45|1440712005|misc_pos|1100.16|1|fraud_Gutmann-Upton|40.351856|-73.867149
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|900ec519c563259375f0f73ecf823c07|2015-12-12|05:50:51|1449895851|grocery_pos|65.97|0|fraud_Kiehn Inc|40.804918|-74.124219
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|67abe585eae0c072d4005d33a6521c33|2015-08-24|00:18:18|1440368298|gas_transport|57.88|0|fraud_Schaefer, McGlynn and Bosco|40.789046|-74.817348
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|3ed526d2b7dca48d36dbd5b71ad83a33|2015-10-29|07:00:48|1446098448|grocery_net|39.67|0|fraud_Spinka-Welch|41.040229|-74.206960
371-10-9244|5288398225871391|John|Nolan|M|72867 Angelica Spring Suite 064|Somerville|NJ|08876|40.588|-74.6874|22179|Accountant, chartered certified|1999-12-12|239426407161|young_adults_male_urban.json|fffb8184d09b503e34b367e88b6f23e6|2015-06-06|00:42:53|1433544173|gas_transport|93.64|0|fraud_Bartoletti-Wunsch|40.296509|-74.995541
