ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Howell|MI|48843|42.6159|-83.9248|57683|Hydrographic surveyor|2001-04-28|371917215429|young_adults_female_urban.json|ffda78ba8da43f1129e5939671df701b|2017-03-22|02:49:37|1490147377|gas_transport|10.14|1|fraud_Mraz-Herzog|43.165692|-84.048558
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Howell|MI|48843|42.6159|-83.9248|57683|Hydrographic surveyor|2001-04-28|371917215429|young_adults_female_urban.json|ad0ba6e3ea0d46965c29e9dc40c1806f|2017-03-22|03:57:59|1490151479|grocery_pos|327.64|1|fraud_DuBuque LLC|42.239524|-84.109144
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Howell|MI|48843|42.6159|-83.9248|57683|Hydrographic surveyor|2001-04-28|371917215429|young_adults_female_urban.json|bfc70fbe8a396d6c31aeea772ade6b70|2017-03-22|01:43:51|1490143431|misc_net|912.74|1|fraud_Jaskolski-Vandervort|41.882393|-83.356925
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Howell|MI|48843|42.6159|-83.9248|57683|Hydrographic surveyor|2001-04-28|371917215429|young_adults_female_urban.json|4ee9a449e82c8be89cb8a0e4e38c1ddc|2017-03-22|01:47:27|1490143647|misc_net|786.59|1|fraud_Koelpin and Sons|42.346709|-83.483100
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Howell|MI|48843|42.6159|-83.9248|57683|Hydrographic surveyor|2001-04-28|371917215429|young_adults_female_urban.json|785e9d40b588a7be2c478f9add536cf5|2017-03-23|23:30:35|1490308235|shopping_net|6.99|1|fraud_Bashirian Group|43.532748|-83.151651
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Howell|MI|48843|42.6159|-83.9248|57683|Hydrographic surveyor|2001-04-28|371917215429|young_adults_female_urban.json|5b287609ccf620164b8611509e85db76|2017-03-23|17:22:12|1490286132|shopping_pos|1111.70|1|fraud_Turner and Sons|42.935819|-83.195586
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Howell|MI|48843|42.6159|-83.9248|57683|Hydrographic surveyor|2001-04-28|371917215429|young_adults_female_urban.json|d096eadd2dd6f70897014def2410cec0|2017-03-23|23:24:38|1490307878|shopping_net|1055.14|1|fraud_Rempel Inc|42.440879|-83.263239
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Howell|MI|48843|42.6159|-83.9248|57683|Hydrographic surveyor|2001-04-28|371917215429|young_adults_female_urban.json|a638290fa9fd29f490f396eb2efdefb0|2017-03-23|23:44:32|1490309072|shopping_pos|677.40|1|fraud_Barrows PLC|43.203818|-84.859370
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Howell|MI|48843|42.6159|-83.9248|57683|Hydrographic surveyor|2001-04-28|371917215429|young_adults_female_urban.json|d4440eb3381178aca977b409b37e154d|2017-03-23|23:01:09|1490306469|misc_pos|921.41|1|fraud_Wisozk and Sons|41.632396|-84.144146
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Howell|MI|48843|42.6159|-83.9248|57683|Hydrographic surveyor|2001-04-28|371917215429|young_adults_female_urban.json|9c4f4dbc4be969c46f91bd110042ca4e|2015-05-24|09:26:02|1432452362|gas_transport|71.24|0|fraud_Conroy-Cruickshank|42.842525|-84.108101
