ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|8a5b182f6a60b05b8372870e7e674e4e|2016-12-24|01:38:12|1482539892|grocery_pos|324.80|1|fraud_Cartwright-Harris|37.549842|-80.309604
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|badafc0ec965b80d17c4910cc0dc88ee|2016-12-24|02:53:06|1482544386|grocery_pos|340.34|1|fraud_Koepp-Parker|38.000197|-80.967310
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|d4d0f01d9d8b7afdf2b9b8805c48dbe0|2016-12-25|22:56:01|1482702961|shopping_net|284.41|1|fraud_Schmeler, Bashirian and Price|36.784800|-81.430660
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|956e8fe8aeb43b1264b2cc37e81fad1f|2016-12-25|23:11:14|1482703874|shopping_net|725.64|1|fraud_Ruecker, Beer and Collier|36.993533|-81.263161
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|c3e1ab245d06b7ed202e4e8ce5cd8806|2016-12-24|23:27:41|1482618461|grocery_pos|993.32|1|fraud_McDermott-Weimann|38.684100|-80.341804
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|5871f269045298a3526be3b3103c34b3|2016-12-25|23:48:32|1482706112|shopping_net|1056.35|1|fraud_Predovic Inc|37.495442|-82.080791
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|0be92c63a5ec8bfd663954fe895299ce|2016-12-25|23:52:06|1482706326|shopping_net|854.17|1|fraud_Medhurst PLC|37.782244|-82.051508
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|6fcb73301b6537efa53d3fffc3e21b6b|2016-12-25|23:03:40|1482703420|shopping_net|976.60|1|fraud_Altenwerth, Cartwright and Koss|37.210889|-81.543094
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|4f7654f7f055959e1a506aa69ab4a231|2016-12-24|23:25:07|1482618307|misc_net|1164.41|1|fraud_Nader-Heller|38.302010|-80.849668
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|9a65dd95e0e39ad3ad9fe93769f0f724|2015-08-13|04:24:24|1439432664|gas_transport|91.74|0|fraud_Erdman-Kertzmann|38.518641|-80.566985
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|076586b2565101e3b10ca7f51f188d70|2016-07-16|00:24:26|1468621466|misc_net|39.43|0|fraud_Kuhn LLC|38.594228|-81.657058
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|fcc1571fc119f58dade3aca9284460db|2016-09-04|06:15:27|1472962527|misc_pos|75.74|0|fraud_Herman Inc|38.051040|-81.107091
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|d09b4016042e06c12ecd231ca1b7d58d|2015-03-27|04:21:28|1427426488|gas_transport|84.92|0|fraud_Torp-Labadie|36.837062|-81.419521
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|78fde1789fbcdbd0d772cd42f48f1de4|2017-03-25|10:18:09|1490433489|shopping_pos|88.86|0|fraud_Kuhn LLC|38.341697|-82.017557
654-33-7530|4748217594647436717|Cynthia|Armstrong|F|406 Smith Way Apt. 974|Mabscott|WV|25871|37.77|-81.2103|695|Event organiser|1931-09-09|883075619976|adults_50up_female_rural.json|948512655823b3416d2a20d14182d364|2017-07-16|05:58:37|1500177517|entertainment|59.03|0|fraud_Dibbert-Green|38.527980|-81.896676
