ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|4e51ea890b13937cc77e142ac314cc7c|2023-08-30|03:07:54|1693357674|gas_transport|17.90|1|fraud_Zieme, Bode and Dooley|33.550075|-87.636784
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|e479ddc847dd62cc1bdc963b04599554|2023-08-31|22:14:43|1693512883|shopping_net|692.87|1|fraud_Auer-West|34.825791|-89.141711
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|9fb9dfc1448e6361b2ac5c3e16ffd6e7|2023-08-30|23:55:35|1693432535|misc_net|735.30|1|fraud_Kerluke Inc|33.726521|-88.750713
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|74c76560b2cd498be20a8366d8024158|2023-08-30|23:33:06|1693431186|misc_net|998.15|1|fraud_Kuhn LLC|33.107706|-88.004021
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|966be9ddaf9275ef0ef3ba20473477f0|2023-08-31|22:39:55|1693514395|shopping_net|1102.26|1|fraud_Stanton, Jakubowski and Baumbach|34.086938|-88.821236
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|694139c9293f31b0b3b9d34a7591f84a|2023-04-11|04:28:32|1681180112|misc_net|65.79|0|fraud_Bogisich-Homenick|34.522523|-88.968742
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|1bb79ff31e0128163fe40d17c5d1e4da|2023-03-29|03:33:33|1680053613|misc_net|74.01|0|fraud_Nader-Heller|34.860988|-87.596458
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|f425511397e50e79af8674617ff82d0b|2023-04-14|06:46:54|1681447614|misc_pos|53.42|0|fraud_Smith-Stokes|33.957195|-88.826810
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|4425ab86c543924433a877e7d3374041|2023-05-10|02:49:35|1683679775|shopping_net|60.10|0|fraud_Altenwerth, Cartwright and Koss|33.845527|-88.843278
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|089043da422e1b6c53d586f9b4fca4cb|2023-04-01|08:16:41|1680329801|misc_net|59.90|0|fraud_Huel Ltd|33.631135|-87.808696
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|4e11877ba76d54fa4d9e493c625bb750|2023-02-15|00:28:42|1676417322|gas_transport|52.49|0|fraud_Erdman-Kertzmann|34.476070|-88.604903
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|dfeb4cb30d88b6686d1ce60981c17103|2023-05-13|04:18:32|1683944312|shopping_net|57.62|0|fraud_Lemke-Gutmann|34.367920|-88.162820
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|db80ce179aa236fe1a5e0ec2aa7c44e4|2023-04-02|10:19:16|1680423556|misc_net|66.67|0|fraud_Lebsack and Sons|33.663943|-88.458996
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|330cb0a952be4ff8ffdcdbd2ebb1768d|2023-03-06|03:03:30|1678068210|grocery_pos|65.34|0|fraud_Heidenreich PLC|34.038425|-87.352055
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|b46214c34c7fdb4cc995d9ecc7a268a5|2023-06-01|11:13:10|1685610790|shopping_pos|65.39|0|fraud_Swaniawski, Lowe and Robel|33.031094|-88.825051
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|2a4a059532dce3cac5d786d426ef1461|2023-03-04|06:54:41|1677909281|grocery_pos|48.94|0|fraud_Schumm, Bauch and Ondricka|34.799733|-88.612948
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|6a77cf99de9652f78281580f0019dd05|2023-04-05|08:18:55|1680675535|misc_net|59.85|0|fraud_Kris-Weimann|34.843684|-88.402289
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|b904cc2c28d2b6437b25f1a1c9156021|2023-02-16|05:40:27|1676522427|gas_transport|68.69|0|fraud_Sporer Inc|33.177370|-87.673458
534-44-2622|501889434681|Brian|Brown|M|8510 Shane Ports Apt. 753|Detroit|AL|35552|34.0109|-88.1606|1044|Television camera operator|1951-03-03|784113269443|adults_50up_male_rural.json|06821873e9bc4ec185eaeebb23117963|2023-05-23|04:42:41|1684809761|shopping_pos|76.54|0|fraud_Nitzsche, Kessler and Wolff|34.582189|-88.679917
